"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC125966832",9.93449033058184,-0.763511738577444,0.898043323519828,-0.850194771879051,0.395216807932145,0.675248896102365
"LOC125966835",97.0296406174113,-0.571938814812765,0.572745889439379,-0.998590867884876,0.317992925770406,0.606130798136428
"LOC125966836",3.08441052549116,-0.660875093102285,0.879368838262485,-0.75153344574739,0.452331680165935,NA
"LOC125966837",28.1795973132342,0.0547965136206031,0.460865611203039,0.118899115682689,0.905355282375675,0.965225514046214
"LOC125966838",54809.7490895393,0.0155703506569611,0.375511558157123,0.0414643712523121,0.96692569603502,0.988641912439879
"LOC125966839",2.27305267109906,2.01559192655148,1.07858958170987,1.86872927453666,0.0616604889902187,NA
"LOC125966842",3.16099943631434,-3.22971316983694,2.20777787927771,-1.46287957685923,NA,NA
"LOC125966843",26.6428931342881,-0.0864280604555583,0.442619447184523,-0.195264941487145,0.845185541397857,0.940834760432573
"LOC125966844",54.8418793366103,-0.0739088254126592,0.290358811618379,-0.25454307723851,0.79907602887772,0.91845977495841
"LOC125966855",7.1861212145326,-0.428492628463863,0.535800129720155,-0.799724756855997,0.423870285950959,0.69857498354802
"LOC125966857",61.2775231267126,-0.109195458986324,0.273282996832447,-0.399569165487718,0.689473871086757,0.866204073618163
"LOC125966858",93.7670149441926,0.626752648865016,0.321164337160352,1.95150138526149,0.0509974315831339,0.203786780976467
"LOC125966859",100.397473836203,0.591054225773896,0.759210821282142,0.778511329403517,0.436267630265516,0.708275435909873
"LOC125966878",1.02992104797915,-0.745241127067008,1.52617878893284,-0.488305257857833,0.625333637806863,NA
"LOC125966881",8.07054551924933,1.23155340113087,0.843765288591095,1.45959239824537,0.144402129712548,0.392274699857226
"LOC125966882",1.54050582160096,-0.112192272456038,1.57227157830663,-0.0713568024786602,0.943113788556702,NA
"LOC125966884",10.7391175922893,-0.637054771741299,0.592498563987741,-1.07520053289864,0.282284956909307,0.5696154946327
"LOC125966891",4.19401884804262,-0.278931199970819,0.717703152463518,-0.388644245205537,0.69753933186672,NA
"LOC125966893",875.364596936853,-0.916338145863638,0.685888150809171,-1.33598771867191,0.181553287548029,0.447857488998632
"LOC125966896",1.95251154455395,0.370141151924643,1.06555077121687,0.347370732510417,0.728312818061154,NA
"LOC125966897",467.473470301496,-0.490271516181413,0.27012954638766,-1.81494961487045,0.0695316528637757,0.248658673140385
"LOC125966899",0.677404676097353,2.61326889342823,2.34446316012515,1.11465555862636,0.26499805215634,NA
