"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC125985610",31.672965932149,0.428129839102023,0.454485053130063,0.942010823355949,0.346187098617157,0.432191274092973
"LOC125985611",0,NA,NA,NA,NA,NA
"LOC125985612",18.416241741408,0.140658972616183,0.644917367211102,0.21810386844512,0.827348183377082,0.870307466734877
"LOC125985613",0,NA,NA,NA,NA,NA
"LOC125985614",12.9397823848041,-1.18460861167807,0.567931439196698,-2.08583031316883,0.0369939965150777,0.0582959503727594
"LOC125985615",12.3030177116274,-0.954581393959044,0.480669780202706,-1.98594010540143,0.0470399748404302,0.0726541873985785
"LOC125985616",18.6315317540061,0.225174732650862,0.511194588518162,0.440487316783991,0.659584196359447,0.732529052391038
"LOC125985617",0,NA,NA,NA,NA,NA
"LOC125985618",12.3014845033923,-0.502905043529634,0.480458203001013,-1.0467196530071,0.295228896774138,0.376577511128474
"LOC125985619",14.3731793212403,0.0860220131012709,0.499241689600532,0.172305348077204,0.863197480078654,0.89978703151749
"LOC125985620",0,NA,NA,NA,NA,NA
"LOC125985621",13.5644829970199,-0.408465730908311,0.567009806934507,-0.72038565455622,0.471287580045171,0.558886738551679
"LOC125985622",16.692678577957,0.273459522002658,0.46078068351073,0.593470021180456,0.552866640167294,0.636312326376464
"LOC125985623",75.8162137023817,1.90786823623979,1.82420596621437,1.04586229382805,0.295624615310823,0.376964478488546
"LOC125985624",9.90934025715418,-0.611963204208785,1.08672950465581,-0.563123759488438,0.573350613649722,0.655361050033724
"LOC125985627",284.703625667877,5.90139673593596,0.444750451067805,13.2690067469684,3.50191565553691e-40,2.43671648156436e-38
"LOC125985631",229.262615116605,6.51594795670727,0.682669871851822,9.54480082595706,1.36369388912194e-21,2.01453283632471e-20
"LOC125985634",6.3274212347245,2.78221059824595,1.30602800862481,2.13028402137829,0.0331481719206202,0.0527343579404878
"LOC125985643",20.291169795183,0.561379288709015,0.981459499246291,0.571984161486158,0.567332704891077,0.649805553306621
"LOC125985647",727.271650944236,1.34687333455165,0.226361921358501,5.95008792321802,2.67998484722757e-09,1.11805261221504e-08
"LOC125985650",851.1715564195,-0.638671345637808,0.320467204924886,-1.99293823462375,0.0462682109083064,0.0715659797775276
"LOC125985651",172.916794925432,2.44079570422205,0.444357172641455,5.49286892279218,3.95456306901545e-08,1.45194293583264e-07
"LOC125985653",267.130873843705,5.67539377775166,0.530439350327424,10.6994207240628,1.02416457862954e-26,2.37321315273162e-25
"LOC125985654",746.502977199074,0.0030815013084202,0.304156301306302,0.0101313084594521,0.991916523685639,0.993539091916425
"LOC125985656",1799.41027714921,0.0731450725065302,0.179974016975777,0.406420180732949,0.684433894138665,0.753363264836344
"LOC125985658",243.411307842743,0.43179161609652,0.415660817201806,1.03880760039714,0.298894225880141,0.380757074659712
"LOC125985659",165.85633033825,0.687373604910634,0.275932278497273,2.49109531024812,0.0127349952413045,0.0217470709367127
"LOC125985660",75.4177188477089,4.90434695673551,0.460556813450147,10.6487339097121,1.76752611052158e-26,3.98270625805015e-25
"LOC125985661",2279.72987689059,-0.539091533572754,0.197749796371249,-2.72612939919635,0.00640818703793522,0.01151884082784
"LOC125985666",49.5537860771698,2.18932844610194,0.64792487789133,3.37898500398241,0.000727539765721073,0.00151886708619072
"LOC125985667",995.503212453036,4.18661226390375,0.375857270617931,11.1388353803046,8.11738780364449e-29,2.26445534709185e-27
"LOC125985670",210.06208679942,-1.44861590223935,0.435298557281197,-3.32786745558536,0.000875134924722611,0.0018048736705314
"LOC125985673",564.900027401912,4.60136757918172,0.520420527748547,8.84163351335937,9.43291965124295e-19,1.0716164240162e-17
"LOC125985677",2521.30389976972,5.36468393319184,0.965652349302536,5.5555023886874,2.76814429161762e-08,1.0365411731324e-07
"LOC125985678",0.407402225137387,2.04895446437711,3.10494964900487,0.659899417381467,0.509318378128212,0.595553981690624
"LOC125985687",526.877189291751,-3.38997271839461,0.498474791341485,-6.80069038049364,1.04118976897725e-11,5.73333206195138e-11
"LOC125985688",922.835477598716,0.179961920797403,0.354542150849406,0.507589634592821,0.611741161362056,0.690255505838709
"LOC125985690",10.5926695841022,-1.4821191955992,0.916049663690904,-1.61794633451152,0.10567416355475,0.15166279666861
"LOC125985691",4.85246915016037,5.63469001237251,1.80542424721879,3.12097836342489,0.00180251277300848,0.00354610002805597
"LOC125985692",9.67029135517277,-4.99123931490204,1.26981417679523,-3.93068482468749,8.4704250009847e-05,0.000203477951695879
"LOC125985693",3.3027498982396,2.74547330160857,1.28284970903571,2.14013635601343,0.0323437487260532,0.0515685091490185
"LOC125985694",269.136552521637,3.49936385995941,0.743126363831176,4.70897552593679,2.48964959519562e-06,7.27325710104084e-06
"LOC125985695",136.843721404202,1.71789303553508,0.543957132591251,3.15814047212056,0.00158779027827002,0.00314718356281197
"LOC125985696",5.58841960607128,1.73761820202301,1.653511916271,1.05086524319806,0.29332048553483,0.374513822249105
"LOC125985697",37.1348913619484,1.81915177023208,0.545493884023295,3.33487106549189,0.000853389579838911,0.00176269783934849
"LOC125985698",77.7141902865596,3.77622067883952,0.465461753754195,8.11284847440698,4.94467158312938e-16,4.25693641777111e-15
"LOC125985699",4.67966368955619,4.96384538619494,1.26742054023531,3.91649435101734,8.98459200767197e-05,0.000214755159601746
"LOC125985703",218.068286514341,5.11284899130051,0.757508451086047,6.74956033027773,1.48293839002825e-11,8.01094177039304e-11
"LOC125985705",30.8360759809999,0.335760097745134,0.809571311468783,0.414738137318594,0.678333610614001,0.748094246691374
"LOC125985708",1.40612626234874,-1.37027891127844,1.85715828294065,-0.737836362072876,0.460613893983369,0.548905867152188
"LOC125985709",14.6902773807996,-7.42883586347114,1.11744032280332,-6.64808286570012,2.96935129664007e-11,1.54510986421511e-10
"LOC125985713",743.444045845577,2.73016684333176,0.328350810304182,8.31478637376454,9.19176899515958e-17,8.49882967151543e-16
"LOC125985714",1009.79332831843,0.1496075093747,0.22314047241066,0.670463353234134,0.502562460277752,0.589354703609258
"LOC125985715",73.6782378699402,3.87948252777567,0.662307619533297,5.85752362400631,4.69820002943688e-09,1.90834184611936e-08
"LOC125985718",45.6251044147071,-0.872256368696766,0.538525006033238,-1.61971377173696,0.105293776473562,0.151178877259332
"LOC125985721",38.0246016105617,8.61001131986287,1.0440873343298,8.2464474347729,1.6317286525181e-16,1.46825605753585e-15
"LOC125985722",623.537576358758,2.68652682980854,0.566783916263045,4.73994895183602,2.13772070108641e-06,6.30074526254023e-06
"LOC125985723",316.810848865705,0.679490053037222,0.29755581979663,2.28357171270127,0.0223967138144223,0.0367406428057629
"LOC125985725",28.3346169093353,4.82269043479055,1.12079860978742,4.30290543963581,1.68572808521717e-05,4.43105151225844e-05
"LOC125985726",64.4624056735985,-2.8362534200265,0.909082211312527,-3.1199086119302,0.00180907156826778,0.00355757446178905
"LOC125985730",98.2369587943701,7.91126631498664,1.19820241116648,6.60261258136245,4.03974272215495e-11,2.0699878345971e-10
"LOC125985731",323.586053189873,0.11147468110652,0.310726367930704,0.358755138319578,0.719778275922849,0.785559634265143
"LOC125985763",138.817989636813,-4.56686102063409,0.949338652679008,-4.81057103041842,1.50499707050694e-06,4.5074459828719e-06
"LOC125985764",15.9780635168141,2.8550419615753,0.863064271917642,3.30802937217142,0.000939549549299519,0.00192974282192778
"LOC125985767",24.2656862953344,0.931336283825662,0.559610828166701,1.66425708179512,0.0960610652112136,0.139162694163261
"LOC125985769",0,NA,NA,NA,NA,NA
"LOC125985771",0.340465192913818,1.81916726774367,3.11831315732579,0.58338184010478,0.55963628000196,0.642624069671261
"LOC125985775",233.424189548624,1.40331704792282,0.30939314470765,4.53570827902097,5.74104895228121e-06,1.60666718450895e-05
"LOC125985779",960.107746762344,0.667045108557181,0.314200310781281,2.12299315331206,0.0337544255949632,0.0536013450529976
"LOC125985781",88.720827804562,-0.262846607708295,0.490616853210126,-0.53574720474537,0.59213327456942,0.672624074484223
"LOC125985782",264.07616395111,0.696827712025795,0.284432643292043,2.44988656702924,0.0142901225160303,0.0242153017009222
"LOC125985785",1820.58115821819,-1.74447289916275,0.344271356519188,-5.06714504744319,4.03826569833171e-07,1.30573256434638e-06
"LOC125985786",84.0097514583572,3.45035210914484,0.536042696903492,6.43671134608524,1.22089796998339e-10,5.9226488371565e-10
"LOC125985787",89.0383314692785,0.994754066631167,0.393504312456875,2.52793688694373,0.0114734975016501,0.0197581645439019
"LOC125985788",1789.88089166094,-2.01334279732822,0.192183590799197,-10.4761430929442,1.11186131287348e-25,2.35171149708205e-24
"LOC125985792",599.00137653853,0.0208843993225416,0.361710053466958,0.0577379564719493,0.953957359219635,0.964749890555618
"LOC125985797",1270.76793864591,-1.33748460580728,0.430787747714785,-3.10474151807308,0.00190445374488896,0.00373345490423927
